394.00,41.00,6.16,43.00
928.00,-19.00,303.16,18.00
1116.00,54.00,232.16,11.00
1473.00,59.00,17.16,12.00
926.00,25.00,38.16,44.00
1396.00,10.00,15.16,35.00
1299.00,31.00,309.16,8.00
720.00,71.00,38.16,25.00
1149.00,-60.00,6.16,19.00
1023.00,15.00,247.16,-2.00
762.00,-55.00,2.16,-14.00
494.00,-2.00,306.16,23.00
610.00,18.00,332.16,-14.00
955.00,26.00,46.16,-30.00
986.00,-56.00,305.16,34.00
768.00,40.00,182.16,-7.00
904.00,52.00,5.16,-17.00
936.00,29.00,338.16,33.00
293.00,5.00,30.88,-5.00
1295.00,-4.00,15.88,10.00
711.00,-43.00,34.88,-31.00
791.00,-58.00,27.88,44.00
1149.00,58.00,125.88,3.00
1242.00,-13.00,43.88,-28.00
228.00,68.00,39.88,16.00
1477.00,63.00,118.88,-9.00
1214.00,30.00,242.88,-39.00
464.00,29.00,91.88,-22.00
370.00,71.00,9.88,44.00
919.00,51.00,94.88,-5.00
662.00,42.00,353.88,33.00
410.00,-58.00,39.88,-10.00
1341.00,-6.00,61.88,43.00
759.00,-39.00,190.88,43.00
860.00,42.00,82.88,-43.00
313.00,72.00,36.88,-3.00
1410.00,-31.00,76.88,14.00
537.00,-2.00,277.88,26.00
563.00,50.00,65.88,29.00
573.00,57.00,13.88,-42.00
421.00,66.00,196.88,39.00
685.00,36.00,2.88,-23.00
315.00,18.00,60.88,-26.00
909.00,71.00,24.81,-45.00
1407.00,65.00,109.81,43.00
335.00,36.00,68.81,-33.00
1222.00,50.00,81.81,23.00
1460.00,9.00,127.81,-43.00
548.00,-20.00,108.81,-1.00
442.00,-12.00,83.81,27.00
368.00,21.00,0.81,18.00
461.00,-17.00,178.81,15.00
1147.00,-10.00,294.81,7.00
732.00,-26.00,347.81,-7.00
348.00,59.00,280.81,8.00
349.00,-13.00,139.81,-5.00
1470.00,-9.00,45.81,-26.00
377.00,-65.00,106.81,-27.00
1151.00,7.00,135.81,14.00
778.00,-18.00,52.81,-9.00
270.00,74.00,134.81,-12.00
1010.00,-53.00,291.81,-21.00
425.00,48.00,126.81,42.00
1249.00,-48.00,42.81,29.00
427.00,-30.00,52.81,-31.00
1348.00,-15.00,26.81,31.00
339.00,-34.00,133.81,-24.00
1445.00,-30.00,33.81,-6.00
267.00,72.00,117.41,45.00
416.00,-19.00,48.41,32.00
271.00,-44.00,104.41,5.00
930.00,-46.00,212.41,16.00
1248.00,39.00,126.41,6.00
335.00,-53.00,74.41,-37.00
1305.00,-9.00,77.41,10.00
635.00,-64.00,58.41,-45.00
1470.00,25.00,327.41,-5.00
293.00,3.00,43.41,39.00
882.00,61.00,74.41,10.00
1279.00,72.00,217.41,3.00
360.00,57.00,71.41,-2.00
987.00,49.00,198.41,-9.00
519.00,-19.00,313.41,-42.00
990.00,-25.00,206.41,-7.00
266.00,18.00,32.41,15.00
1368.00,23.00,190.41,-43.00
686.00,33.00,53.41,-7.00
1336.00,-26.00,325.41,-24.00
1064.00,37.00,41.41,-10.00
327.00,-3.00,112.41,-37.00
673.00,-42.00,26.41,10.00
1073.00,-18.00,88.41,25.00
1211.00,9.00,146.41,-3.00
1491.00,75.00,36.64,-9.00
976.00,-11.00,260.64,-40.00
1408.00,-32.00,61.64,40.00
1174.00,-33.00,129.64,-8.00
742.00,5.00,237.64,32.00
1374.00,42.00,192.64,11.00
1367.00,69.00,249.64,44.00
854.00,-65.00,132.64,-21.00
1103.00,22.00,67.64,9.00
697.00,-64.00,132.64,-3.00
272.00,9.00,173.64,-43.00
1018.00,-16.00,221.64,9.00
690.00,61.00,109.64,-39.00
1470.00,25.00,151.64,34.00
435.00,-14.00,254.64,40.00
1481.00,-19.00,54.64,-44.00
636.00,28.00,272.64,-7.00
948.00,13.00,107.64,-26.00
851.00,-35.00,63.64,21.00
1414.00,6.00,50.64,-10.00
1129.00,-44.00,147.64,-26.00
799.00,26.00,39.64,-30.00
1126.00,29.00,273.64,-17.00
273.00,64.00,47.64,25.00
467.00,39.00,170.64,17.00
205.00,57.00,26.95,-23.00
856.00,29.00,234.87,-36.00
908.00,-56.00,185.59,-35.00
910.00,-18.00,84.59,-3.00
875.00,40.00,180.59,-44.00
1433.00,35.00,125.59,29.00
1486.00,-27.00,167.59,33.00
731.00,-63.00,142.59,-36.00
820.00,67.00,144.59,15.00
738.00,68.00,230.59,-7.00
1041.00,74.00,198.59,-38.00
539.00,-47.00,305.59,-6.00
387.00,4.00,246.59,17.00
897.00,34.00,229.59,21.00
372.00,67.00,73.59,28.00
409.00,27.00,138.59,-3.00
1015.00,18.00,228.59,-35.00
1242.00,-24.00,169.59,-24.00
1125.00,10.00,76.59,-34.00
1464.00,-20.00,25.59,-36.00
583.00,68.00,338.59,-44.00
827.00,-19.00,270.59,40.00
909.00,44.00,157.59,10.00
1004.00,-53.00,289.59,-41.00
1431.00,-14.00,305.14,43.00
1242.00,-14.00,249.14,-41.00
1255.00,-35.00,242.14,28.00
964.00,-55.00,67.14,29.00
1002.00,-27.00,31.14,-10.00
1245.00,-21.00,296.14,-22.00
998.00,74.00,315.14,40.00
261.00,10.00,164.14,28.00
1241.00,-2.00,288.14,19.00
1327.00,-47.00,88.14,27.00
487.00,50.00,263.14,41.00
485.00,9.00,236.14,-30.00
1081.00,-51.00,319.14,4.00
1096.00,-46.00,19.14,-25.00
883.00,-38.00,259.14,16.00
1411.00,15.00,324.14,1.00
711.00,15.00,17.14,-37.00
295.00,39.00,9.14,41.00
1141.00,60.00,88.14,-39.00
991.00,64.00,304.14,-20.00
464.00,-57.00,279.14,-4.00
787.00,-46.00,304.14,29.00
523.00,-51.00,237.14,10.00
1421.00,53.00,309.14,-12.00
657.00,44.00,216.14,-2.00
669.00,13.00,109.93,1.00
247.00,-19.00,107.93,-19.00
387.00,57.00,302.93,38.00
1252.00,-35.00,5.93,-6.00
1071.00,53.00,28.93,35.00
1392.00,0.00,47.93,33.00
692.00,-34.00,147.93,9.00
660.00,-57.00,349.93,15.00
335.00,49.00,48.93,43.00
334.00,-46.00,292.93,28.00
569.00,22.00,22.93,37.00
576.00,3.00,7.93,19.00
1397.00,-43.00,279.93,-35.00
579.00,-62.00,354.93,-13.00
1418.00,-54.00,31.93,-44.00
608.00,27.00,177.93,-5.00
1123.00,73.00,359.93,23.00
1196.00,-3.00,247.93,-35.00
635.00,13.00,280.93,-19.00
751.00,-52.00,106.93,30.00
1422.00,33.00,106.93,25.00
1457.00,-18.00,5.93,-27.00
924.00,32.00,316.93,-45.00
315.00,-51.00,184.93,-14.00
218.00,-3.00,319.93,28.00
374.00,58.00,272.97,-40.00
1280.00,-51.00,3.10,-3.00
740.00,28.00,74.44,13.00
552.00,-57.00,136.54,32.00
858.00,-43.00,176.54,-3.00
762.00,-28.00,120.54,-5.00
320.00,30.00,177.54,30.00
1484.00,66.00,171.54,29.00
1044.00,20.00,166.54,-21.00
489.00,30.00,258.54,28.00
785.00,-11.00,110.54,-27.00
939.00,-27.00,93.54,22.00
715.00,71.00,132.54,44.00
387.00,64.00,112.54,6.00
1395.00,-15.00,290.54,28.00
485.00,29.00,142.54,-32.00
1131.00,-50.00,266.54,-34.00
668.00,70.00,129.54,-30.00
936.00,15.00,136.54,16.00
1203.00,3.00,124.54,-24.00
709.00,-64.00,187.54,-9.00
309.00,-40.00,139.54,-37.00
1261.00,52.00,76.54,-4.00
1482.00,-62.00,88.54,21.00
563.00,9.00,75.54,-10.00
1194.00,-28.00,150.54,32.00
399.00,23.00,160.54,-11.00
1361.00,71.00,131.54,-12.00
1019.00,-49.00,235.87,34.00
425.00,-44.00,255.87,21.00
319.00,1.00,183.87,7.00
966.00,1.00,168.87,-26.00
1147.00,40.00,213.87,-12.00
954.00,4.00,189.87,25.00
256.00,-3.00,168.87,-32.00
880.00,52.00,208.87,44.00
566.00,-8.00,357.87,-24.00
1057.00,-46.00,24.87,-37.00
215.00,-17.00,218.87,-38.00
621.00,51.00,307.87,-6.00
1327.00,-51.00,290.87,-19.00
688.00,23.00,142.87,-4.00
1003.00,-10.00,224.87,3.00
1289.00,-16.00,163.87,-23.00
997.00,-39.00,294.87,30.00
412.00,-44.00,223.87,-28.00
363.00,68.00,212.87,22.00
478.00,-63.00,266.87,-43.00
612.00,39.00,178.87,1.00
662.00,-4.00,272.87,-15.00
1113.00,38.00,270.87,29.00
752.00,48.00,169.87,-45.00
661.00,6.00,114.87,9.00
481.00,56.00,302.13,-9.00
1090.00,26.00,24.13,30.00
1290.00,51.00,270.13,16.00
647.00,31.00,168.13,2.00
1310.00,-5.00,190.13,17.00
229.00,-42.00,183.13,21.00
1096.00,-38.00,209.13,44.00
542.00,8.00,256.13,18.00
1334.00,29.00,233.13,-29.00
360.00,27.00,266.13,-43.00
1278.00,35.00,203.13,-39.00
910.00,-49.00,277.13,5.00
669.00,39.00,215.13,-8.00
592.00,-11.00,230.13,-34.00
879.00,-35.00,194.13,-40.00
1267.00,7.00,127.13,-17.00
370.00,66.00,225.13,43.00
990.00,60.00,273.13,-7.00
1489.00,26.00,235.13,3.00
1016.00,69.00,273.13,25.00
1360.00,-21.00,304.13,-27.00
589.00,-50.00,30.13,-36.00
1142.00,-33.00,77.13,32.00
1133.00,-25.00,95.13,-13.00
282.00,-59.00,70.13,6.00
1001.00,56.00,358.61,-22.00
383.00,46.00,122.61,25.00
675.00,-46.00,282.61,32.00
813.00,44.00,84.61,-37.00
1298.00,73.00,191.61,-4.00
372.00,14.00,296.61,41.00
571.00,74.00,292.61,39.00
997.00,37.00,282.61,1.00
1258.00,-54.00,315.61,-19.00
422.00,63.00,283.61,24.00
746.00,18.00,82.61,-7.00
1069.00,12.00,248.61,-34.00
353.00,3.00,265.61,-13.00
372.00,17.00,113.61,-44.00
1314.00,-31.00,271.61,26.00
630.00,-61.00,231.61,1.00
1442.00,27.00,296.61,14.00
298.00,2.00,257.61,36.00
1200.00,66.00,268.61,-28.00
452.00,8.00,68.61,-24.00
1379.00,-2.00,227.61,-45.00
678.00,30.00,103.61,-22.00
1226.00,56.00,33.61,20.00
850.00,-41.00,320.61,-16.00
636.00,-16.00,248.61,21.00
1498.00,-62.00,239.48,-8.00
1210.00,15.00,103.48,2.00
597.00,63.00,324.48,34.00
1007.00,-54.00,234.48,11.00
1310.00,66.00,286.48,6.00
741.00,6.00,204.48,-24.00
628.00,61.00,248.48,26.00
1470.00,-2.00,214.48,-2.00
1232.00,74.00,342.48,-15.00
1099.00,24.00,322.48,-29.00
431.00,-51.00,295.48,-18.00
391.00,53.00,183.48,4.00
1271.00,9.00,276.48,30.00
599.00,33.00,279.48,33.00
1002.00,-19.00,289.48,5.00
1326.00,16.00,280.48,-37.00
825.00,-60.00,281.48,-31.00
1085.00,-54.00,221.48,35.00
579.00,21.00,305.48,-41.00
1107.00,-37.00,275.48,-29.00
726.00,-36.00,323.48,24.00
369.00,33.00,314.48,24.00
779.00,-46.00,251.48,42.00
1184.00,-18.00,230.48,-29.00
374.00,-36.00,205.48,6.00
1057.00,-24.00,58.36,15.00
675.00,-61.00,181.36,-14.00
1137.00,-31.00,155.36,31.00
851.00,20.00,19.36,-22.00
1388.00,-55.00,322.36,34.00
1023.00,31.00,291.36,36.00
610.00,-57.00,130.36,-12.00
530.00,72.00,221.36,-42.00
609.00,61.00,325.36,-27.00
693.00,32.00,82.36,29.00
696.00,9.00,327.36,-23.00
1405.00,28.00,313.36,-7.00
319.00,-27.00,236.36,-42.00
1044.00,-38.00,312.36,7.00
312.00,29.00,267.36,13.00
680.00,54.00,35.36,-39.00
849.00,-64.00,96.36,24.00
947.00,-39.00,352.36,-38.00
955.00,-60.00,168.36,-37.00
1217.00,35.00,278.36,-27.00
1128.00,38.00,261.36,43.00
226.00,-1.00,294.36,45.00
1316.00,-34.00,263.36,-1.00
1222.00,15.00,19.36,-31.00
947.00,23.00,219.36,34.00
527.00,-50.00,40.60,44.00
1118.00,-52.00,359.60,43.00
902.00,-25.00,25.60,28.00
1191.00,-27.00,294.60,-24.00
488.00,0.00,16.60,-32.00
1169.00,26.00,311.60,36.00
750.00,-1.00,5.60,36.00
1154.00,-63.00,358.60,3.00
852.00,59.00,282.60,-10.00
521.00,-41.00,243.60,-30.00
1350.00,23.00,334.60,12.00
1473.00,59.00,308.60,28.00
701.00,53.00,293.60,-42.00
258.00,60.00,340.60,-21.00
797.00,-26.00,129.60,-31.00
1465.00,-44.00,127.60,-21.00
863.00,43.00,333.60,38.00
1017.00,23.00,322.60,11.00
532.00,-60.00,220.60,28.00
1334.00,24.00,35.60,-24.00
495.00,9.00,300.60,-17.00
1051.00,49.00,215.60,-1.00
849.00,22.00,310.60,-8.00
1357.00,14.00,215.60,-14.00
884.00,-46.00,40.60,1.00
1089.00,29.00,71.75,21.00
1213.00,30.00,0.75,1.00
670.00,17.00,145.75,-9.00
325.00,-5.00,187.75,-13.00
1436.00,23.00,11.75,-44.00
505.00,-15.00,258.75,17.00
912.00,49.00,13.75,4.00
965.00,-36.00,42.75,29.00
217.00,-21.00,105.75,36.00
897.00,-21.00,6.75,43.00
508.00,-65.00,74.75,-6.00
953.00,-11.00,244.75,23.00
332.00,53.00,37.75,-2.00
513.00,47.00,30.75,-40.00
939.00,37.00,129.75,11.00
567.00,-15.00,66.75,-33.00
1376.00,54.00,82.75,-8.00
862.00,-6.00,57.75,20.00
875.00,-40.00,154.75,21.00
1032.00,-42.00,351.75,29.00
1492.00,53.00,54.75,42.00
295.00,7.00,59.75,7.00
349.00,-57.00,26.75,-39.00
359.00,-17.00,110.75,5.00
812.00,75.00,190.75,18.00
667.00,-40.00,65.42,45.00
549.00,61.00,142.42,-30.00
805.00,52.00,235.42,-5.00
1174.00,56.00,124.42,-8.00
416.00,-19.00,195.42,-6.00
565.00,44.00,214.42,-43.00
1209.00,-50.00,64.42,38.00
614.00,-16.00,82.42,-30.00
654.00,12.00,99.42,19.00
1430.00,46.00,92.42,38.00
614.00,24.00,41.42,18.00
1363.00,62.00,59.42,-43.00
779.00,-57.00,41.42,6.00
875.00,-3.00,214.42,-27.00
1358.00,-28.00,56.42,-37.00
646.00,56.00,137.42,14.00
1305.00,43.00,84.42,-40.00
299.00,15.00,113.42,39.00
541.00,-43.00,115.42,38.00
263.00,36.00,35.42,-23.00
519.00,-4.00,28.42,22.00
632.00,-37.00,160.42,25.00
847.00,-36.00,235.42,27.00
679.00,-39.00,52.42,-23.00
734.00,28.00,131.42,-18.00
913.00,44.00,29.42,-31.00
1363.00,6.00,38.98,8.00
961.00,-61.00,87.98,21.00
1097.00,74.00,37.98,2.00
690.00,47.00,69.98,37.00
479.00,67.00,92.98,9.00
702.00,-8.00,306.98,-34.00
781.00,12.00,140.98,-33.00
265.00,-38.00,19.98,14.00
689.00,-13.00,64.98,18.00
1048.00,-29.00,276.98,-31.00
519.00,-30.00,4.98,-28.00
869.00,30.00,136.98,-40.00
378.00,-19.00,141.98,-10.00
850.00,-61.00,88.98,-33.00
1174.00,32.00,334.98,-10.00
1438.00,-9.00,129.98,-32.00
1018.00,-42.00,104.98,-45.00
535.00,3.00,295.98,31.00
1016.00,-12.00,64.98,36.00
234.00,73.00,150.98,28.00
871.00,-2.00,79.98,-11.00
649.00,-7.00,131.98,-42.00
639.00,64.00,188.98,14.00
447.00,61.00,349.98,26.00
679.00,-46.00,267.98,0.00
1277.00,45.00,127.33,42.00
426.00,-55.00,36.33,39.00
1222.00,-3.00,132.33,40.00
1480.00,15.00,148.33,-2.00
264.00,13.00,252.33,21.00
1452.00,43.00,286.33,9.00
565.00,28.00,255.33,-7.00
371.00,22.00,96.33,-10.00
1444.00,43.00,165.33,-32.00
472.00,-2.00,126.33,-5.00
1309.00,-14.00,185.33,-25.00
1395.00,5.00,116.33,19.00
733.00,71.00,50.33,19.00
239.00,71.00,75.33,-11.00
1284.00,-25.00,6.33,5.00
1418.00,31.00,87.33,-22.00
1121.00,-35.00,191.33,-17.00
207.00,66.00,127.33,-17.00
644.00,5.00,41.33,-8.00
522.00,48.00,108.33,-42.00
254.00,-63.00,147.33,-22.00
1218.00,10.00,354.33,-8.00
1480.00,37.00,267.33,-29.00
1489.00,40.00,97.33,-1.00
817.00,-60.00,139.33,36.00
466.00,-18.00,57.40,-16.00
1396.00,-27.00,115.40,37.00
1484.00,43.00,151.40,15.00
1323.00,-21.00,231.40,45.00
873.00,-9.00,68.40,43.00
561.00,-34.00,83.40,23.00
1250.00,68.00,62.40,-17.00
259.00,46.00,147.40,-39.00
577.00,-1.00,342.40,17.00
979.00,-20.00,147.40,13.00
771.00,23.00,77.40,-45.00
657.00,-11.00,210.40,-21.00
530.00,61.00,77.40,-11.00
521.00,-63.00,51.40,-25.00
747.00,-39.00,77.40,-33.00
329.00,32.00,109.40,27.00
1259.00,-22.00,154.40,-27.00
565.00,-61.00,99.40,44.00
962.00,28.00,70.40,10.00
833.00,-38.00,42.40,-20.00
245.00,1.00,240.40,39.00
235.00,-52.00,106.40,41.00
1273.00,-47.00,156.40,2.00
1229.00,69.00,68.40,-41.00
872.00,75.00,51.40,-45.00
627.00,57.00,128.55,37.00
625.00,-30.00,289.55,24.00
202.00,62.00,341.55,39.00
1384.00,5.00,140.55,-35.00
1041.00,-51.00,213.55,1.00
1403.00,29.00,125.55,38.00
227.00,-54.00,173.55,-39.00
759.00,8.00,232.55,14.00
815.00,-30.00,164.55,11.00
594.00,-30.00,356.55,5.00
561.00,4.00,318.55,-37.00
388.00,-35.00,189.55,-42.00
448.00,66.00,142.55,21.00
1429.00,53.00,269.55,12.00
921.00,-46.00,131.55,-12.00
557.00,67.00,27.55,3.00
335.00,72.00,152.55,-2.00
398.00,45.00,317.55,-41.00
912.00,16.00,188.55,3.00
876.00,-4.00,175.55,-39.00
631.00,-42.00,182.55,41.00
592.00,-15.00,154.55,40.00
256.00,-40.00,187.55,21.00
1416.00,27.00,186.55,-8.00
1244.00,-40.00,309.55,34.00
1358.00,-48.00,233.04,-43.00
1194.00,-29.00,169.04,-16.00
290.00,70.00,237.04,-40.00
890.00,56.00,318.04,10.00
689.00,-40.00,281.04,-31.00
956.00,-9.00,147.04,-27.00
1256.00,-2.00,219.04,45.00
1268.00,-21.00,209.04,-36.00
1176.00,-65.00,192.04,-11.00
1179.00,-43.00,205.04,-1.00
1212.00,26.00,284.04,45.00
509.00,29.00,41.04,38.00
1431.00,-6.00,239.04,26.00
1029.00,-6.00,329.04,17.00
278.00,-47.00,339.04,12.00
1415.00,75.00,277.04,44.00
985.00,-18.00,82.04,-37.00
1184.00,55.00,328.04,-10.00
1084.00,49.00,279.04,-41.00
570.00,54.00,222.04,-4.00
1031.00,16.00,227.04,8.00
1201.00,-6.00,277.04,36.00
504.00,27.00,257.04,44.00
1163.00,18.00,355.04,-8.00
1211.00,-57.00,252.04,-8.00
1473.00,-62.00,270.88,-18.00
498.00,58.00,299.88,-42.00
1492.00,-13.00,195.88,32.00
1096.00,75.00,195.88,34.00
1388.00,-18.00,4.88,-17.00
889.00,-38.00,207.88,-8.00
648.00,0.00,150.88,44.00
708.00,-9.00,330.88,12.00
341.00,-19.00,202.88,39.00
421.00,-57.00,282.88,1.00
404.00,36.00,227.88,27.00
590.00,66.00,202.88,-18.00
1397.00,51.00,245.88,0.00
1340.00,35.00,145.88,-37.00
739.00,62.00,203.88,2.00
1329.00,57.00,270.88,-45.00
717.00,-45.00,246.88,-37.00
475.00,35.00,280.88,-19.00
295.00,-27.00,176.88,-39.00
259.00,-8.00,56.88,29.00
1055.00,59.00,241.88,39.00
658.00,-11.00,212.88,19.00
812.00,69.00,31.88,-17.00
649.00,-38.00,106.88,24.00
252.00,-40.00,244.88,19.00
300.00,12.00,303.28,12.00
464.00,-54.00,86.28,45.00
1298.00,29.00,222.28,-14.00
1254.00,9.00,316.28,20.00
949.00,-53.00,39.28,-2.00
621.00,-37.00,346.28,-41.00
1066.00,-35.00,237.28,24.00
420.00,-45.00,2.28,-15.00
1496.00,-38.00,182.28,-11.00
1377.00,-38.00,42.28,31.00
1484.00,-31.00,214.28,3.00
904.00,13.00,280.28,-34.00
858.00,-6.00,303.28,32.00
1256.00,60.00,201.28,28.00
375.00,-63.00,259.28,-33.00
1483.00,68.00,343.28,26.00
689.00,-15.00,278.28,-8.00
522.00,-22.00,149.28,44.00
877.00,47.00,111.28,45.00
235.00,51.00,87.28,-13.00
990.00,-24.00,307.28,-39.00
881.00,-12.00,23.28,35.00
541.00,12.00,201.28,18.00
1228.00,-4.00,255.28,-7.00
247.00,37.00,203.28,10.00
1469.00,10.00,180.96,18.00
329.00,34.00,209.96,-29.00
1436.00,54.00,162.96,42.00
735.00,-60.00,312.96,-10.00
214.00,44.00,280.96,21.00
905.00,-20.00,190.96,40.00
411.00,-18.00,59.96,-3.00
1177.00,50.00,119.96,14.00
1339.00,-52.00,215.96,-27.00
613.00,-10.00,326.96,-31.00
203.00,1.00,118.96,36.00
1066.00,-25.00,124.96,33.00
1425.00,8.00,325.96,41.00
1454.00,-38.00,300.96,-8.00
1273.00,9.00,230.96,45.00
1170.00,35.00,282.96,-45.00
545.00,71.00,358.96,-2.00
453.00,-61.00,225.96,28.00
1445.00,47.00,250.96,31.00
835.00,65.00,45.96,12.00
1001.00,37.00,125.96,-22.00
1282.00,3.00,333.96,0.00
775.00,10.00,46.96,32.00
376.00,-23.00,87.96,43.00
580.00,-44.00,237.96,-6.00
1365.00,68.00,340.55,-21.00
703.00,-6.00,161.55,43.00
903.00,37.00,188.55,-5.00
977.00,-40.00,309.55,33.00
637.00,28.00,314.55,34.00
872.00,-50.00,229.55,41.00
201.00,-29.00,354.55,24.00
1486.00,-2.00,351.55,15.00
1054.00,8.00,284.55,12.00
1336.00,61.00,228.55,-35.00
1028.00,-15.00,178.55,-40.00
746.00,14.00,339.55,-45.00
1459.00,63.00,99.55,-39.00
887.00,-39.00,165.55,-1.00
331.00,56.00,160.55,-10.00
952.00,-32.00,3.55,23.00
932.00,-16.00,280.55,-26.00
616.00,-7.00,262.55,27.00
1212.00,59.00,297.55,27.00
559.00,73.00,138.55,16.00
1357.00,-56.00,308.55,29.00
343.00,41.00,90.55,43.00
1479.00,51.00,4.55,-8.00
1266.00,-60.00,348.55,-45.00
357.00,18.00,253.55,7.00
943.00,-22.00,49.98,2.00
1336.00,-42.00,109.98,36.00
1319.00,27.00,359.98,45.00
1184.00,-32.00,340.98,-42.00
662.00,-42.00,36.98,20.00
234.00,13.00,61.98,43.00
1046.00,70.00,10.98,-39.00
981.00,-8.00,48.98,20.00
222.00,1.00,333.98,14.00
1275.00,-10.00,275.98,38.00
1259.00,-43.00,40.98,-9.00
1150.00,23.00,318.98,-20.00
698.00,67.00,294.98,18.00
381.00,58.00,39.98,-37.00
1388.00,8.00,149.98,-17.00
1070.00,5.00,214.98,21.00
938.00,-16.00,329.98,34.00
1431.00,-35.00,83.98,6.00
332.00,66.00,358.98,20.00
462.00,-5.00,321.98,31.00
656.00,25.00,138.98,18.00
1424.00,61.00,138.98,10.00
498.00,51.00,32.98,40.00
803.00,29.00,20.98,-33.00
1397.00,16.00,47.98,-44.00
301.00,55.00,106.79,-35.00
956.00,60.00,107.79,-40.00
1075.00,-50.00,89.79,24.00
1179.00,11.00,279.79,0.00
794.00,34.00,14.79,39.00
959.00,57.00,101.79,-12.00
1468.00,-21.00,12.79,-20.00
325.00,2.00,299.79,-11.00
716.00,14.00,118.79,30.00
1134.00,-30.00,22.79,37.00
810.00,72.00,105.79,32.00
418.00,-39.00,2.79,45.00
335.00,28.00,97.79,-34.00
334.00,11.00,125.79,-27.00
521.00,33.00,43.79,-45.00
403.00,-60.00,116.79,40.00
1353.00,-28.00,58.79,-1.00
238.00,-36.00,82.79,-5.00
1458.00,-57.00,50.79,37.00
1073.00,41.00,175.79,-14.00
1110.00,35.00,46.79,19.00
930.00,39.00,94.79,41.00
977.00,-56.00,21.79,-11.00
740.00,-45.00,98.79,-35.00
805.00,70.00,25.79,-37.00
947.00,21.00,67.21,-27.00
593.00,-37.00,92.21,-17.00
1218.00,48.00,36.21,14.00
531.00,-11.00,52.21,-42.00
263.00,-51.00,283.21,-23.00
289.00,-26.00,109.21,37.00
1308.00,-4.00,308.21,-40.00
1174.00,-28.00,61.21,39.00
676.00,44.00,72.21,-45.00
1439.00,-23.00,334.21,3.00
278.00,70.00,258.21,27.00
659.00,9.00,213.21,3.00
623.00,-54.00,56.21,-21.00
1179.00,-14.00,274.21,-40.00
1378.00,-13.00,121.21,22.00
466.00,41.00,84.21,-20.00
271.00,-26.00,35.21,-12.00
741.00,43.00,316.21,0.00
1279.00,-35.00,205.21,-40.00
428.00,32.00,46.21,-2.00
759.00,-19.00,46.21,3.00
989.00,51.00,89.21,-15.00
1366.00,-47.00,151.21,10.00
723.00,-34.00,182.21,-18.00
652.00,-47.00,185.21,8.00
662.00,-20.00,272.64,-18.00
413.00,40.00,342.64,44.00
1067.00,57.00,49.64,-5.00
1056.00,-43.00,120.64,3.00
590.00,56.00,93.64,-13.00
1022.00,-24.00,252.64,9.00
1448.00,51.00,127.64,24.00
1106.00,-22.00,65.64,-8.00
1007.00,-14.00,96.64,32.00
740.00,5.00,188.64,35.00
1442.00,-26.00,104.64,-17.00
1235.00,-49.00,140.64,-35.00
459.00,-50.00,56.64,-1.00
746.00,-44.00,1.64,-2.00
1052.00,-32.00,22.64,-18.00
745.00,-38.00,140.64,-45.00
260.00,28.00,116.64,24.00
1072.00,66.00,85.64,27.00
1135.00,41.00,105.64,1.00
245.00,-52.00,107.64,-6.00
1250.00,74.00,208.64,-12.00
870.00,43.00,140.64,-23.00
291.00,-63.00,244.64,-45.00
217.00,-2.00,41.64,-9.00
1429.00,-44.00,84.64,-24.00
944.00,73.00,329.99,14.00
1396.00,-46.00,133.99,-5.00
974.00,4.00,147.99,3.00
862.00,71.00,37.99,-39.00
965.00,74.00,138.99,-25.00
605.00,-2.00,29.99,-25.00
1450.00,-16.00,151.99,9.00
1382.00,-22.00,54.99,23.00
1097.00,-45.00,309.99,5.00
399.00,43.00,123.99,-17.00
769.00,34.00,177.99,-20.00
371.00,-58.00,142.99,40.00
1000.00,8.00,53.99,20.00
727.00,57.00,176.99,-29.00
270.00,-36.00,100.99,21.00
704.00,36.00,121.99,2.00
676.00,32.00,129.99,27.00
498.00,0.00,145.99,42.00
356.00,-12.00,67.99,12.00
1385.00,-54.00,235.99,21.00
594.00,0.00,281.99,-5.00
247.00,11.00,334.99,27.00
1401.00,58.00,60.99,-8.00
1340.00,55.00,289.99,25.00
745.00,62.00,207.99,45.00
1080.00,-17.00,73.84,-35.00
295.00,34.00,53.84,-25.00
731.00,-6.00,141.99,35.00
963.00,13.00,214.86,-1.00
1490.00,-20.00,30.60,10.00
1162.00,-59.00,319.60,34.00
504.00,-17.00,261.75,-12.00
1276.00,-42.00,23.75,-43.00
905.00,-54.00,305.75,-33.00
1240.00,-21.00,61.75,12.00
839.00,-2.00,299.75,44.00
1151.00,-55.00,255.75,13.00
679.00,68.00,334.75,-1.00
774.00,16.00,303.75,-29.00
1230.00,-64.00,248.75,-18.00
1108.00,37.00,307.75,-4.00
818.00,-31.00,281.75,26.00
556.00,-10.00,223.75,-9.00
1354.00,71.00,268.75,-8.00
229.00,29.00,337.75,4.00
957.00,43.00,229.75,-35.00
1170.00,23.00,305.75,-21.00
627.00,-63.00,300.75,9.00
944.00,1.00,223.75,34.00
781.00,-34.00,45.75,-31.00
354.00,50.00,327.75,-4.00
552.00,31.00,294.75,-11.00
315.00,62.00,247.75,-7.00
929.00,21.00,243.75,-3.00
574.00,38.00,251.75,30.00
1168.00,-21.00,122.75,-33.00
380.00,14.00,78.15,-45.00
385.00,47.00,11.15,-19.00
765.00,42.00,275.15,10.00
398.00,44.00,97.15,18.00
286.00,74.00,294.15,-18.00
